generation,path_length_rings,euclid_distance,effective_rings,global_x,global_y,heading_running,heading_windowed,local_clock,elapsed_s,hop_ms,patch_ms
10639,6091,22772.5975,5323.3437,-15938.1071,-16261.7920,-134.4283,-134.4793,1.7500,42.537,84.45,83.27
10660,6103,22817.0329,5333.7309,-15974.3214,-16288.5151,-134.4462,-134.4793,1.7500,42.622,84.97,83.74
10681,6115,22862.4640,5344.3510,-16001.1071,-16325.8779,-134.4286,-134.4793,1.7500,42.707,84.83,83.64
10702,6127,22906.8994,5354.7382,-16037.3214,-16352.6010,-134.4465,-134.4793,1.7500,42.792,84.57,83.42
10723,6139,22952.3305,5365.3582,-16064.1071,-16389.9638,-134.4289,-134.4793,1.7500,42.875,83.35,82.23
10744,6151,22996.7659,5375.7455,-16100.3214,-16416.6868,-134.4467,-134.4793,1.7500,42.960,84.75,83.60
10765,6163,23042.1969,5386.3655,-16127.1071,-16454.0497,-134.4292,-134.4793,1.7500,43.043,83.79,82.63
10786,6175,23086.6324,5396.7528,-16163.3214,-16480.7727,-134.4470,-134.4793,1.7500,43.128,84.84,83.63
10807,6187,23132.0634,5407.3728,-16190.1071,-16518.1355,-134.4296,-134.4793,1.7500,43.212,83.56,82.41
10828,6199,23177.5099,5417.9964,-16227.0714,-16545.5391,-134.4474,-134.4833,1.7500,43.297,84.81,83.66
10849,6211,23221.9299,5428.3801,-16253.1071,-16582.2214,-134.4299,-134.4793,1.7500,43.380,83.50,82.34
10869,6223,23265.1946,5438.4937,-16283.1071,-16613.3983,-134.4289,-133.9661,1.6667,43.465,84.44,83.34
10890,6235,23310.1388,5448.9999,-16320.6786,-16639.5028,-134.4499,-135.0203,1.7500,43.551,85.99,84.82
10911,6247,23355.0611,5459.5009,-16346.1071,-16677.4842,-134.4292,-134.4793,1.7500,43.635,84.65,83.49
10932,6259,23400.0053,5470.0071,-16383.6786,-16703.5887,-134.4501,-134.4793,1.7500,43.720,84.41,83.26
10953,6271,23444.9276,5480.5082,-16409.1071,-16741.5701,-134.4295,-134.4793,1.7500,43.804,84.12,82.99
10974,6283,23489.3631,5490.8955,-16445.3214,-16768.2932,-134.4470,-134.4793,1.7500,43.890,86.03,84.86
10995,6295,23534.7941,5501.5155,-16472.1071,-16805.6560,-134.4298,-134.4793,1.7500,43.975,85.06,83.85
